timestamp,model,Training Loss,Epoch,Step,Validation Loss,Accuracy,F1,model_path,samples_per_s,steps_per_s,colab,per_device_train_batch_size,per_device_eval_batch_size,split,target_map,binary
2024-04-05_01-17,distilbert-base-cased,0.039,7,7798,2.359,0.663,0.505,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.032,8,8912,2.144,0.703,0.524,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.016,9,10026,2.633,0.673,0.508,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.015,10,11140,2.712,0.671,0.507,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_11-38,distilbert-base-cased,0.583,1,1559,0.557,0.725,0.581,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.479,2,3118,0.598,0.732,0.674,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.364,3,4677,0.786,0.716,0.646,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.241,4,6236,1.217,0.708,0.648,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.143,5,7795,1.754,0.709,0.652,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.087,6,9354,1.936,0.712,0.653,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.057,7,10913,2.294,0.718,0.642,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.034,8,12472,2.409,0.722,0.647,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.022,9,14031,2.421,0.713,0.649,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_11-38,distilbert-base-cased,0.012,10,15590,2.525,0.713,0.65,output/models/distilbert-base-cased_2024-04-05_11-38,320.156,40.026,False,8,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.577,1,780,0.538,0.736,0.645,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.442,2,1560,0.637,0.716,0.666,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.263,3,2340,0.768,0.71,0.666,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.144,4,3120,1.197,0.714,0.656,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.084,5,3900,1.565,0.717,0.659,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.052,6,4680,1.992,0.727,0.661,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.036,7,5460,2.045,0.705,0.657,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.024,8,6240,2.076,0.726,0.653,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.016,9,7020,2.27,0.718,0.664,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_13-55,distilbert-base-cased,0.009,10,7800,2.378,0.72,0.664,output/models/distilbert-base-cased_2024-04-05_13-55,459.831,28.762,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-01,distilbert-base-cased,0.568,1,780,0.536,0.733,0.659,output/models/distilbert-base-cased_2024-04-05_14-01,455.876,28.515,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.575,1,780,0.536,0.738,0.648,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.443,2,1560,0.637,0.717,0.673,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.273,3,2340,0.759,0.695,0.651,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.162,4,3120,1.212,0.71,0.65,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.102,5,3900,1.568,0.705,0.657,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.056,6,4680,1.832,0.714,0.643,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.042,7,5460,2.119,0.709,0.649,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.027,8,6240,2.108,0.722,0.654,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.018,9,7020,2.249,0.711,0.649,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-03,distilbert-base-cased,0.007,10,7800,2.358,0.716,0.652,output/models/distilbert-base-cased_2024-04-05_14-03,461.008,28.836,False,16,64,"(0.8, 0.2)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.57,1,877,0.566,0.707,0.66,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.438,2,1754,0.588,0.731,0.671,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.264,3,2631,0.794,0.727,0.671,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.157,4,3508,1.213,0.706,0.658,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.1,5,4385,1.518,0.731,0.661,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.058,6,5262,1.677,0.736,0.671,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.035,7,6139,1.898,0.72,0.676,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.023,8,7016,2.287,0.734,0.679,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.015,9,7893,2.356,0.724,0.662,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-05_14-14,distilbert-base-cased,0.01,10,8770,2.415,0.725,0.667,output/models/distilbert-base-cased_2024-04-05_14-14,481.285,30.087,False,16,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-06_12-36,camembert-base,0.628,1,1754,0.625,0.682,0.406,output/models/camembert-base_2024-04-06_12-36,168.798,21.104,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-06_12-37,xlnet-base-cased,0.637,1,1754,0.631,0.682,0.406,output/models/xlnet-base-cased_2024-04-06_12-37,127.265,15.912,False,8,64,"(0.9, 0.1)","{0: 0, 1: 1}",
2024-04-06_12-39,roberta-base,0.632,1,1754,0.626,0.682,0.406,output/models/roberta-base_2024-04-06_12-39,172.807,21.606,False,8,64,"(0.9, 0.1)","{0: 0, 1: 1}",
2024-04-06_12-40,distilroberta-base,0.579,1,1754,0.562,0.736,0.659,output/models/distilroberta-base_2024-04-06_12-40,291.25,36.414,False,8,64,"(0.9, 0.1)","{0: 0, 1: 1}",
2024-04-08_11-18,cardiffnlp/twitter-roberta-base-sentiment-latest,0.556,1,1948,0.528,0.8,0.688,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_11-18,181.28,22.669,False,8,64,"(90, 10)","{'Pathos': 0, 'No_pathos': 1}",
2024-04-08_11-21,cardiffnlp/twitter-roberta-base-sentiment-latest,0.654,1,1948,0.196,1,1,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_11-21,178.564,22.329,False,8,64,"(90, 10)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",
2024-04-08_11-24,cardiffnlp/twitter-roberta-base-sentiment-latest,0.654,1,1948,0.196,1,1,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_11-24,181.991,22.758,False,8,64,"(90, 10)","{0: 0, 1: 1, 2: 2}",
2024-04-08_11-51,cardiffnlp/twitter-roberta-base-sentiment-latest,0.559,1,1754,0.52,0.766,0.717,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_11-51,162.858,20.362,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_12-23,cardiffnlp/twitter-roberta-base-sentiment-latest,0.618,1,1114,0.517,0.757,0.569,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_12-23,97.445,12.183,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_12-32,cardiffnlp/twitter-roberta-base-sentiment-latest,0.58,1.0,1754,0.617,0.739,0.633,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_12-32,162.048,20.26,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_12-32,cardiffnlp/twitter-roberta-base-sentiment-latest,0.476,2.0,3508,0.64,0.759,0.699,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_12-32,162.048,20.26,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_12-32,cardiffnlp/twitter-roberta-base-sentiment-latest,0.361,3.0,5262,0.795,0.749,0.701,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_12-32,162.048,20.26,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_12-36,cardiffnlp/twitter-roberta-base-sentiment-latest,0.637,1.0,1114,0.724,0.645,0.503,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_12-36,77.855,9.734,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_12-36,cardiffnlp/twitter-roberta-base-sentiment-latest,0.497,2.0,2228,0.761,0.651,0.507,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_12-36,77.855,9.734,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_12-36,cardiffnlp/twitter-roberta-base-sentiment-latest,0.36,3.0,3342,1.003,0.719,0.545,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-08_12-36,77.855,9.734,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.641,1.0,1754,0.636,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.635,2.0,3508,0.627,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.635,3.0,5262,0.643,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.633,4.0,7016,0.626,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.631,5.0,8770,0.641,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.631,6.0,10524,0.628,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.628,7.0,12278,0.63,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.629,8.0,14032,0.633,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.621,9.0,15786,0.626,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-09,xlnet-base-cased,0.597,10.0,17540,0.623,0.682,0.406,output/models/xlnet-base-cased_2024-04-08_13-09,120.064,15.011,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-28,xlnet-base-cased,0.789,1.0,1754,0.77,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.784,2.0,3508,0.779,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.783,3.0,5262,0.781,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.783,4.0,7016,0.772,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.779,5.0,8770,0.77,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.78,6.0,10524,0.779,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.778,7.0,12278,0.777,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.775,8.0,14032,0.775,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.775,9.0,15786,0.775,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-28,xlnet-base-cased,0.777,10.0,17540,0.784,0.682,0.27,output/models/xlnet-base-cased_2024-04-08_13-28,120.046,15.009,False,8,64,"(0.9, 0.1)","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_13-48,xlnet-base-cased,0.709,1.0,1114,0.914,0.074,0.069,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.703,2.0,2228,0.654,0.926,0.481,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.707,3.0,3342,0.586,0.926,0.481,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.702,4.0,4456,0.531,0.926,0.481,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.701,5.0,5570,0.691,0.72,0.489,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.696,6.0,6684,0.514,0.926,0.481,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.694,7.0,7798,0.642,0.59,0.44,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.693,8.0,8912,0.562,0.926,0.481,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.682,9.0,10026,0.562,0.926,0.481,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_13-48,xlnet-base-cased,0.682,10.0,11140,0.575,0.426,0.362,output/models/xlnet-base-cased_2024-04-08_13-48,77.791,9.726,False,8,64,"(0.9, 0.1, 'balanced')","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-07,xlnet-base-cased,1.117,1.0,285,1.039,0.503,0.345,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,1.114,2.0,570,1.003,0.375,0.278,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,1.085,3.0,855,1.061,0.25,0.134,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,1.019,4.0,1140,0.961,0.618,0.409,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,0.934,5.0,1425,1.048,0.594,0.4,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,0.776,6.0,1710,1.129,0.511,0.378,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,0.623,7.0,1995,1.004,0.59,0.408,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,0.486,8.0,2280,1.675,0.529,0.39,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,0.39,9.0,2565,1.906,0.554,0.398,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-07,xlnet-base-cased,0.31,10.0,2850,2.119,0.551,0.397,output/models/xlnet-base-cased_2024-04-08_14-07,21.017,2.627,False,8,64,"(0.9, 0.1, 'balanced')","{'Negative': 0, 'No_pathos': 1, 'Positive': 2}",False
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.626,1.0,1754,0.613,0.682,0.423,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.579,2.0,3508,0.6,0.691,0.549,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.525,3.0,5262,0.623,0.678,0.568,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.485,4.0,7016,0.652,0.68,0.607,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.453,5.0,8770,0.694,0.675,0.591,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.428,6.0,10524,0.724,0.677,0.6,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.411,7.0,12278,0.764,0.672,0.602,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.395,8.0,14032,0.771,0.679,0.6,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.382,9.0,15786,0.788,0.677,0.605,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
2024-04-08_14-25,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.372,10.0,17540,0.794,0.675,0.604,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-08_14-25,530.388,66.313,False,8,64,"(0.9, 0.1)","{'Pathos': 0, 'No_pathos': 1}",True
